Time	Price	Vol(k)	W
19-01-2026 10:40:48	1.2800	2	s
19-01-2026 10:39:27	1.2700	0.1	b
19-01-2026 10:38:35	1.2800	0.9	s
19-01-2026 10:38:35	1.2800	0.1	s
19-01-2026 10:38:35	1.2800	2.6	s
19-01-2026 10:38:29	1.2800	0.1	s
19-01-2026 10:37:50	1.2800	0.3	s
19-01-2026 10:36:48	1.2800	0.3	s
19-01-2026 10:36:34	1.2800	0.3	s
19-01-2026 10:30:53	1.2800	0.3	s
19-01-2026 10:30:11	1.2800	0.1	s
19-01-2026 10:30:09	1.2800	0.3	s
19-01-2026 10:29:23	1.2800	0.1	s
19-01-2026 10:29:21	1.2800	0.1	s
19-01-2026 10:29:16	1.2800	0.8	s
19-01-2026 10:29:15	1.2800	0.2	s
19-01-2026 10:29:15	1.2800	1	s
19-01-2026 10:29:14	1.2800	0.2	s
19-01-2026 10:29:14	1.2800	39.4	s
19-01-2026 10:29:14	1.2800	0.3	s
19-01-2026 10:25:37	1.2800	0.2	s
19-01-2026 10:24:08	1.2800	1.4	s
19-01-2026 10:24:03	1.2800	0.3	s
19-01-2026 10:22:56	1.2800	0.2	s
19-01-2026 10:21:22	1.2700	0.9	b
19-01-2026 10:20:55	1.2800	0.3	s
19-01-2026 10:19:52	1.2700	0.1	b
19-01-2026 10:19:52	1.2700	0.2	b
19-01-2026 10:17:47	1.2800	0.2	s
19-01-2026 10:17:36	1.2800	0.3	s
19-01-2026 10:14:51	1.2800	0.2	s
19-01-2026 10:13:46	1.2700	0.8	b
19-01-2026 10:13:02	1.2800	0.3	s
19-01-2026 10:12:30	1.2800	0.3	s
19-01-2026 10:09:02	1.2800	0.3	s
19-01-2026 10:07:39	1.2800	0.2	s
19-01-2026 10:06:37	1.2700	0.7	b
19-01-2026 10:05:48	1.2800	0.1	s
19-01-2026 10:04:00	1.2800	0.1	s
19-01-2026 10:04:00	1.2800	0.1	s
19-01-2026 09:57:57	1.2800	0.1	s
19-01-2026 09:57:20	1.2700	0.1	b
19-01-2026 09:57:20	1.2700	0.8	b
19-01-2026 09:51:17	1.2800	0.4	s
19-01-2026 09:50:27	1.2800	0.1	s
19-01-2026 09:49:20	1.2800	0.1	s
19-01-2026 09:49:00	1.2800	0.1	s
19-01-2026 09:48:34	1.2800	0.1	s
19-01-2026 09:48:10	1.2800	0.1	s
19-01-2026 09:47:51	1.2800	0.1	s
19-01-2026 09:47:00	1.2800	2	s
19-01-2026 09:41:58	1.2800	0.1	s
19-01-2026 09:41:57	1.2800	5	s
19-01-2026 09:41:48	1.2700	1	b
19-01-2026 09:40:05	1.2800	87.8	b
19-01-2026 09:38:55	1.2900	0.3	s
19-01-2026 09:35:12	1.2900	0.3	s
19-01-2026 09:32:00	1.2900	0.3	s
19-01-2026 09:30:04	1.2900	0.3	s
19-01-2026 09:24:12	1.2900	0.3	s
19-01-2026 09:18:14	1.2900	0.3	s
19-01-2026 09:17:35	1.2900	19	s
19-01-2026 09:17:34	1.2900	29.5	s
19-01-2026 09:17:31	1.2900	7.8	s
19-01-2026 09:16:57	1.2900	0.3	s
19-01-2026 09:16:33	1.2900	13	s
19-01-2026 09:13:10	1.3000	0.1	s
19-01-2026 09:13:07	1.3000	0.3	s
19-01-2026 09:12:51	1.2900	29.8	s
19-01-2026 09:10:30	1.2900	0.1	s
19-01-2026 09:00:51	1.2900	0.1	s
19-01-2026 09:00:43	1.2800	2.8	b
19-01-2026 09:00:38	1.2900	0.1	s
19-01-2026 09:00:01	1.2800	7.4	b
19-01-2026 09:00:01	1.2800	1.5	b
19-01-2026 08:58:18	1.2800	4.4	s
