Time	Price	Vol(k)	W
19-01-2026 15:56:23	1.1200	0.1	s
19-01-2026 15:55:46	1.1100	0.2	b
19-01-2026 15:55:46	1.1100	0.1	b
19-01-2026 15:55:46	1.1200	0.9	s
19-01-2026 15:55:36	1.1200	0.1	s
19-01-2026 15:55:35	1.1100	0.2	b
19-01-2026 15:55:34	1.1200	0.3	s
19-01-2026 15:55:28	1.1200	0.1	s
19-01-2026 15:54:57	1.1100	0.1	b
19-01-2026 15:54:57	1.1100	0.5	b
19-01-2026 15:54:57	1.1100	1.7	b
19-01-2026 15:54:24	1.1200	0.1	s
19-01-2026 15:54:18	1.1200	0.1	s
19-01-2026 15:53:59	1.1200	0.1	s
19-01-2026 15:53:58	1.1100	0.2	b
19-01-2026 15:53:58	1.1100	0.1	b
19-01-2026 15:53:57	1.1200	0.8	s
19-01-2026 15:52:56	1.1200	0.1	s
19-01-2026 15:52:05	1.1200	0.1	s
19-01-2026 15:51:24	1.1100	0.2	b
19-01-2026 15:51:24	1.1200	0.1	s
19-01-2026 15:51:10	1.1200	0.2	s
19-01-2026 15:50:50	1.1100	0.1	b
19-01-2026 15:50:49	1.1200	0.1	s
19-01-2026 15:50:19	1.1200	0.1	s
19-01-2026 15:50:16	1.1200	0.1	s
19-01-2026 15:49:24	1.1200	0.1	s
19-01-2026 15:49:14	1.1200	0.1	s
19-01-2026 15:48:56	1.1200	0.1	s
19-01-2026 15:48:47	1.1100	0.2	b
19-01-2026 15:48:47	1.1200	0.1	s
19-01-2026 15:48:17	1.1100	0.1	b
19-01-2026 15:48:17	1.1100	0.6	b
19-01-2026 15:48:17	1.1100	0.2	b
19-01-2026 15:48:16	1.1200	0.4	s
19-01-2026 15:48:04	1.1200	0.1	s
19-01-2026 15:47:36	1.1100	0.1	b
19-01-2026 15:47:36	1.1200	0.1	s
19-01-2026 15:47:29	1.1200	0.4	s
19-01-2026 15:47:11	1.1200	0.1	s
19-01-2026 15:46:47	1.1100	0.2	b
19-01-2026 15:46:47	1.1200	0.1	s
19-01-2026 15:46:19	1.1100	0.3	b
19-01-2026 15:46:19	1.1200	0.9	s
19-01-2026 15:46:16	1.1200	0.1	s
19-01-2026 15:45:45	1.1100	0.2	b
19-01-2026 15:45:45	1.1100	0.7	b
19-01-2026 15:45:45	1.1200	3	s
19-01-2026 15:45:37	1.1200	0.1	s
19-01-2026 15:45:20	1.1100	0.2	b
19-01-2026 15:45:19	1.1200	0.1	s
19-01-2026 15:45:16	1.1200	0.1	s
19-01-2026 15:45:00	1.1100	0.1	b
19-01-2026 15:44:59	1.1200	0.2	s
19-01-2026 15:44:25	1.1200	0.1	s
19-01-2026 15:44:16	1.1200	0.1	s
19-01-2026 15:43:26	1.1200	0.1	s
19-01-2026 15:43:22	1.1100	0.2	b
19-01-2026 15:43:22	1.1200	0.3	s
19-01-2026 15:43:09	1.1200	0.2	s
19-01-2026 15:42:56	1.1200	0.1	s
19-01-2026 15:42:24	1.1200	0.1	s
19-01-2026 15:42:17	1.1200	0.1	s
19-01-2026 15:41:56	1.1100	0.2	b
19-01-2026 15:41:56	1.1200	0.1	s
19-01-2026 15:41:11	1.1200	0.1	s
19-01-2026 15:40:56	1.1200	0.1	s
19-01-2026 15:40:56	1.1100	0.1	b
19-01-2026 15:40:55	1.1100	0.1	b
19-01-2026 15:40:40	1.1200	0.3	s
19-01-2026 15:40:11	1.1200	0.1	s
19-01-2026 15:39:47	1.1200	0.1	s
19-01-2026 15:39:36	1.1100	0.2	b
19-01-2026 15:39:36	1.1200	0.1	s
19-01-2026 15:38:10	1.1100	0.1	b
19-01-2026 15:38:10	1.1100	0.6	b
19-01-2026 15:38:09	1.1100	0.2	b
19-01-2026 15:38:09	1.1100	0.1	b
19-01-2026 15:38:09	1.1200	1.1	s
19-01-2026 15:37:51	1.1100	0.2	b
19-01-2026 15:37:51	1.1200	0.1	s
19-01-2026 15:37:43	1.1200	0.1	s
19-01-2026 15:37:34	1.1100	0.1	b
19-01-2026 15:37:33	1.1200	0.2	s
19-01-2026 15:37:16	1.1200	0.1	s
19-01-2026 15:36:37	1.1200	0.3	s
19-01-2026 15:36:00	1.1200	0.1	s
19-01-2026 15:35:31	1.1100	0.2	b
19-01-2026 15:35:31	1.1200	0.1	s
19-01-2026 15:34:36	1.1200	0.1	s
19-01-2026 15:34:14	1.1200	0.1	s
19-01-2026 15:33:00	1.1200	0.3	s
19-01-2026 15:32:53	1.1100	0.2	b
19-01-2026 15:32:53	1.1100	0.1	b
19-01-2026 15:32:53	1.1200	0.5	s
19-01-2026 15:32:51	1.1100	0.2	b
19-01-2026 15:32:51	1.1100	0.7	b
19-01-2026 15:32:51	1.1100	0.1	b
19-01-2026 15:32:50	1.1100	0.2	b
19-01-2026 15:32:50	1.1100	0.4	b
19-01-2026 15:32:50	1.1100	2.2	b
19-01-2026 15:32:50	1.1200	8.6	s
19-01-2026 15:32:11	1.1200	0.1	s
19-01-2026 15:32:00	1.1200	0.1	s
19-01-2026 15:31:11	1.1200	0.2	s
19-01-2026 15:30:56	1.1100	0.2	b
19-01-2026 15:30:56	1.1200	0.1	s
19-01-2026 15:30:22	1.1200	0.1	s
19-01-2026 15:30:05	1.1100	0.1	b
19-01-2026 15:30:05	1.1200	0.2	s
19-01-2026 15:30:05	1.1200	0.3	s
19-01-2026 15:27:31	1.1200	0.1	s
19-01-2026 15:27:03	1.1200	0.1	s
19-01-2026 15:25:56	1.1100	0.2	b
19-01-2026 15:25:56	1.1200	0.1	s
19-01-2026 15:25:52	1.1100	0.1	b
19-01-2026 15:25:52	1.1200	0.3	s
19-01-2026 15:25:23	1.1200	0.1	s
19-01-2026 15:25:19	1.1200	0.4	s
19-01-2026 15:23:34	1.1100	0.2	b
19-01-2026 15:23:34	1.1200	0.1	s
19-01-2026 15:23:11	1.1200	0.1	s
19-01-2026 15:22:21	1.1100	0.1	b
19-01-2026 15:22:21	1.1200	0.3	s
19-01-2026 15:22:16	1.1200	0.1	s
19-01-2026 15:20:11	1.1200	0.1	s
19-01-2026 15:19:16	1.1200	0.1	s
19-01-2026 15:18:31	1.1100	0.2	b
19-01-2026 15:18:31	1.1200	0.3	s
19-01-2026 15:18:08	1.1200	0.1	s
19-01-2026 15:17:21	1.1100	0.1	b
19-01-2026 15:17:20	1.1200	0.1	s
19-01-2026 15:16:47	1.1100	0.2	b
19-01-2026 15:16:47	1.1100	0.1	b
19-01-2026 15:16:45	1.1100	0.7	b
19-01-2026 15:16:45	1.1100	0.1	b
19-01-2026 15:16:44	1.1200	0.3	s
19-01-2026 15:16:43	1.1100	0.3	b
19-01-2026 15:16:43	1.1100	3	b
19-01-2026 15:16:43	1.1100	0.1	b
19-01-2026 15:16:41	1.1100	0.2	b
19-01-2026 15:16:40	1.1100	0.1	b
19-01-2026 15:16:38	1.1100	0.2	b
19-01-2026 15:16:36	1.1100	0.1	b
19-01-2026 15:16:34	1.1100	0.2	b
19-01-2026 15:16:33	1.1100	0.1	b
19-01-2026 15:16:31	1.1100	0.4	b
19-01-2026 15:16:31	1.1100	0.1	b
19-01-2026 15:16:24	1.1200	0.1	s
19-01-2026 15:16:11	1.1200	0.1	s
19-01-2026 15:15:56	1.1200	0.1	s
19-01-2026 15:14:52	1.1200	0.3	s
19-01-2026 15:13:51	1.1200	0.1	s
19-01-2026 15:13:36	1.1200	0.1	s
19-01-2026 15:13:02	1.1100	0.7	b
19-01-2026 15:13:02	1.1200	0.1	s
19-01-2026 15:11:31	1.1200	0.1	s
19-01-2026 15:11:18	1.1200	0.1	s
19-01-2026 15:11:17	1.1200	0.2	s
19-01-2026 15:11:16	1.1200	0.1	s
19-01-2026 15:10:14	1.1200	0.1	s
19-01-2026 15:10:02	1.1200	0.2	s
19-01-2026 15:09:11	1.1200	0.1	s
19-01-2026 15:09:07	1.1200	0.2	s
19-01-2026 15:08:56	1.1200	0.1	s
19-01-2026 15:07:01	1.1200	0.3	s
19-01-2026 15:06:51	1.1200	0.1	s
19-01-2026 15:06:36	1.1200	0.1	s
19-01-2026 15:06:20	1.1200	0.1	s
19-01-2026 15:04:51	1.1200	0.1	s
19-01-2026 15:04:36	1.1200	0.1	s
19-01-2026 15:04:08	1.1200	0.1	s
19-01-2026 15:03:40	1.1200	0.3	s
19-01-2026 15:03:09	1.1200	0.1	s
19-01-2026 15:02:54	1.1200	0.3	s
19-01-2026 15:02:16	1.1200	0.1	s
19-01-2026 15:02:11	1.1200	0.1	s
19-01-2026 15:01:12	1.1200	0.1	s
19-01-2026 15:01:04	1.1200	0.1	s
19-01-2026 15:00:31	1.1200	0.3	s
19-01-2026 15:00:11	1.1200	0.1	s
19-01-2026 14:59:58	1.1200	0.1	s
19-01-2026 14:59:56	1.1200	0.1	s
19-01-2026 14:58:58	1.1200	3	s
19-01-2026 14:56:56	1.1200	0.1	s
19-01-2026 14:56:51	1.1200	0.1	s
19-01-2026 14:56:31	1.1200	0.1	s
19-01-2026 14:56:27	1.1200	0.3	s
19-01-2026 14:56:26	1.1200	0.1	s
19-01-2026 14:53:36	1.1200	0.1	s
19-01-2026 14:53:29	1.1200	0.1	s
19-01-2026 14:52:33	1.1200	0.3	s
19-01-2026 14:51:27	1.1200	1.1	s
19-01-2026 14:50:39	1.1200	0.1	s
19-01-2026 14:50:36	1.1200	0.1	s
19-01-2026 14:50:24	1.1200	0.1	s
19-01-2026 14:48:35	1.1200	0.1	s
19-01-2026 14:48:35	1.1200	0.3	s
19-01-2026 14:47:06	1.1200	0.1	s
19-01-2026 14:46:56	1.1200	0.3	s
19-01-2026 14:46:19	1.1200	0.1	s
19-01-2026 14:44:00	1.1200	0.3	s
19-01-2026 14:43:56	1.1200	0.1	s
19-01-2026 14:43:39	1.1200	0.1	s
19-01-2026 14:41:36	1.1200	0.1	s
19-01-2026 14:39:49	1.1200	0.1	s
19-01-2026 14:39:49	1.1200	0.2	s
19-01-2026 14:39:23	1.1200	0.1	s
19-01-2026 14:38:49	1.1200	0.1	s
19-01-2026 14:38:46	1.1200	0.6	s
19-01-2026 14:38:23	1.1200	0.1	s
19-01-2026 14:37:59	1.1200	0.2	s
19-01-2026 14:37:59	1.1200	0.1	s
19-01-2026 14:37:59	1.1200	0.2	s
19-01-2026 14:37:56	1.1200	0.1	s
19-01-2026 14:36:28	1.1200	0.1	s
19-01-2026 14:36:22	1.1200	0.1	s
19-01-2026 14:35:55	1.1200	0.1	s
19-01-2026 14:35:39	1.1200	0.1	s
19-01-2026 14:33:59	1.1100	0.7	b
19-01-2026 14:33:59	1.1200	0.3	s
19-01-2026 14:33:55	1.1200	0.1	s
19-01-2026 14:32:57	1.1200	0.1	s
19-01-2026 14:32:47	1.1200	0.1	s
19-01-2026 14:30:28	1.1200	0.1	s
19-01-2026 14:29:44	1.1200	0.3	s
19-01-2026 14:29:26	1.1200	0.1	s
19-01-2026 14:27:52	1.1200	0.1	s
19-01-2026 14:27:03	1.1100	0.2	b
19-01-2026 14:27:03	1.1100	0.1	b
19-01-2026 14:27:03	1.1200	0.7	s
19-01-2026 14:25:15	1.1200	0.3	s
19-01-2026 14:24:40	1.1100	0.2	b
19-01-2026 14:24:40	1.1100	0.1	b
19-01-2026 14:24:40	1.1200	0.6	s
19-01-2026 14:23:27	1.1200	0.1	s
19-01-2026 14:20:41	1.1100	0.2	b
19-01-2026 14:20:41	1.1200	0.3	s
19-01-2026 14:19:28	1.1200	0.1	s
19-01-2026 14:19:09	1.1200	0.1	s
19-01-2026 14:18:27	1.1100	0.1	b
19-01-2026 14:18:26	1.1200	0.1	s
19-01-2026 14:16:03	1.1200	0.3	s
19-01-2026 14:13:47	1.1100	0.2	b
19-01-2026 14:13:47	1.1100	0.1	b
19-01-2026 14:13:47	1.1100	0.7	b
19-01-2026 14:13:44	1.1200	0.1	s
19-01-2026 14:13:35	1.1200	0.1	s
19-01-2026 14:12:37	1.1200	0.1	s
19-01-2026 14:12:24	1.1100	0.2	b
19-01-2026 14:12:24	1.1200	0.3	s
19-01-2026 14:12:21	1.1200	0.3	s
19-01-2026 14:11:40	1.1200	0.1	s
19-01-2026 14:10:28	1.1100	0.2	b
19-01-2026 14:10:28	1.1200	0.1	s
19-01-2026 14:09:06	1.1200	0.1	s
19-01-2026 14:08:39	1.1200	0.1	s
19-01-2026 14:08:05	1.1100	0.1	b
19-01-2026 14:08:05	1.1200	0.3	s
19-01-2026 14:04:51	1.1200	0.1	s
19-01-2026 14:04:22	1.1200	0.2	s
19-01-2026 14:03:48	1.1100	0.2	b
19-01-2026 14:03:48	1.1200	0.1	s
19-01-2026 14:03:12	1.1200	0.1	s
19-01-2026 14:02:28	1.1100	0.1	b
19-01-2026 14:02:28	1.1200	0.2	s
19-01-2026 14:00:04	1.1100	0.2	b
19-01-2026 14:00:04	1.1100	0.6	b
19-01-2026 14:00:04	1.1200	2.4	s
19-01-2026 13:59:59	1.1200	0.1	s
19-01-2026 13:59:58	1.1100	0.2	b
19-01-2026 13:59:58	1.1100	0.1	b
19-01-2026 13:59:58	1.1200	0.8	s
19-01-2026 13:59:48	1.1200	0.1	s
19-01-2026 13:59:05	1.1200	0.3	s
19-01-2026 13:58:52	1.1200	0.1	s
19-01-2026 13:58:07	1.1100	0.2	b
19-01-2026 13:58:07	1.1200	0.1	s
19-01-2026 13:55:47	1.1200	0.1	s
19-01-2026 13:55:10	1.1100	0.1	b
19-01-2026 13:55:10	1.1200	0.3	s
19-01-2026 13:55:08	1.1200	0.1	s
19-01-2026 13:54:55	1.1100	0.2	b
19-01-2026 13:54:55	1.1100	0.1	b
19-01-2026 13:54:55	1.1200	1.1	s
19-01-2026 13:54:52	1.1200	0.1	s
19-01-2026 13:54:28	1.1100	0.2	b
19-01-2026 13:54:28	1.1200	0.1	s
19-01-2026 13:54:12	1.1200	0.1	s
19-01-2026 13:54:09	1.1200	0.1	s
19-01-2026 13:53:52	1.1100	0.1	b
19-01-2026 13:53:52	1.1200	0.1	s
19-01-2026 13:53:50	1.1200	0.1	s
19-01-2026 13:53:13	1.1200	0.1	s
19-01-2026 13:53:12	1.1200	0.1	s
19-01-2026 13:52:51	1.1100	0.2	b
19-01-2026 13:52:51	1.1200	0.3	s
19-01-2026 13:52:50	1.1100	0.1	b
19-01-2026 13:52:50	1.1100	0.8	b
19-01-2026 13:52:50	1.1100	2.5	b
19-01-2026 13:52:50	1.1200	10	s
19-01-2026 13:52:39	1.1200	0.1	s
19-01-2026 13:52:35	1.1200	0.1	s
19-01-2026 13:52:06	1.1200	0.3	s
19-01-2026 13:52:03	1.1100	0.2	b
19-01-2026 13:52:02	1.1200	0.1	s
19-01-2026 13:51:55	1.1200	0.1	s
19-01-2026 13:51:25	1.1200	0.1	s
19-01-2026 13:51:16	1.1100	0.1	b
19-01-2026 13:51:15	1.1200	0.1	s
19-01-2026 13:50:56	1.1200	0.1	s
19-01-2026 13:50:56	1.1200	0.3	s
19-01-2026 13:50:49	1.1200	0.1	s
19-01-2026 13:50:36	1.1100	0.2	b
19-01-2026 13:50:35	1.1200	0.1	s
19-01-2026 13:50:14	1.1200	0.1	s
19-01-2026 13:50:09	1.1200	0.1	s
19-01-2026 13:50:04	1.1100	0.1	b
19-01-2026 13:50:04	1.1200	0.1	s
19-01-2026 13:49:52	1.1100	0.3	b
19-01-2026 13:49:52	1.1200	0.9	s
19-01-2026 13:49:47	1.1200	0.1	s
19-01-2026 13:49:40	1.1200	0.3	s
19-01-2026 13:47:35	1.1200	0.1	s
19-01-2026 13:45:16	1.1100	0.2	b
19-01-2026 13:45:15	1.1200	0.1	s
19-01-2026 13:45:12	1.1100	0.1	b
19-01-2026 13:45:12	1.1200	0.3	s
19-01-2026 13:41:00	1.1200	0.1	s
19-01-2026 13:40:18	1.1200	0.3	s
19-01-2026 13:38:20	1.1200	0.1	s
19-01-2026 13:37:00	1.1100	0.2	b
19-01-2026 13:37:00	1.1200	0.1	s
19-01-2026 13:36:58	1.1100	0.1	b
19-01-2026 13:36:58	1.1200	0.3	s
19-01-2026 13:33:12	1.1200	0.3	s
19-01-2026 13:28:26	1.1200	0.2	s
19-01-2026 13:26:56	1.1100	0.2	b
19-01-2026 13:26:56	1.1100	0.5	b
19-01-2026 13:26:24	1.1100	0.2	b
19-01-2026 13:26:23	1.1200	0.2	s
19-01-2026 13:22:18	1.1100	0.1	b
19-01-2026 13:22:17	1.1200	0.3	s
19-01-2026 13:18:13	1.1200	0.3	s
19-01-2026 13:15:05	1.1200	0.1	s
19-01-2026 13:14:26	1.1100	0.2	b
19-01-2026 13:14:25	1.1200	0.3	s
19-01-2026 13:10:15	1.1100	0.1	b
19-01-2026 13:10:14	1.1200	0.3	s
19-01-2026 13:09:41	1.1100	0.2	b
19-01-2026 13:09:41	1.1100	0.1	b
19-01-2026 13:09:40	1.1200	0.8	s
19-01-2026 13:06:42	1.1200	0.3	s
19-01-2026 13:06:15	1.1100	0.2	b
19-01-2026 13:06:14	1.1100	0.1	b
19-01-2026 13:06:14	1.1200	0.8	s
19-01-2026 13:06:13	1.1100	0.2	b
19-01-2026 13:06:13	1.1100	0.1	b
19-01-2026 13:06:13	1.1100	1.4	b
19-01-2026 13:06:13	1.1100	5	b
19-01-2026 13:06:13	1.1200	20	s
19-01-2026 13:03:05	1.1100	0.1	b
19-01-2026 13:03:04	1.1200	0.3	s
19-01-2026 13:00:45	1.1200	0.3	s
19-01-2026 13:00:05	1.1100	0.2	b
19-01-2026 13:00:05	1.1200	0.3	s
19-01-2026 13:00:02	1.1100	0.2	b
19-01-2026 13:00:02	1.1100	0.1	b
19-01-2026 13:00:02	1.1100	0.9	b
19-01-2026 13:00:01	1.1100	3.6	b
19-01-2026 12:58:46	1.1100	14.7	s
19-01-2026 11:59:56	1.1100	0.2	b
19-01-2026 11:59:56	1.1100	0.1	b
19-01-2026 11:59:55	1.1200	0.5	s
19-01-2026 11:59:55	1.1200	0.1	s
19-01-2026 11:59:53	1.1200	0.4	s
19-01-2026 11:59:36	1.1100	0.2	b
19-01-2026 11:59:36	1.1200	0.1	s
19-01-2026 11:59:28	1.1100	0.1	b
19-01-2026 11:59:28	1.1200	0.3	s
19-01-2026 11:59:27	1.1200	0.2	s
19-01-2026 11:59:15	1.1200	0.1	s
19-01-2026 11:58:51	1.1100	0.2	b
19-01-2026 11:58:51	1.1200	0.3	s
19-01-2026 11:58:36	1.1200	0.1	s
19-01-2026 11:58:25	1.1100	0.1	b
19-01-2026 11:58:25	1.1200	0.3	s
19-01-2026 11:58:15	1.1200	0.1	s
19-01-2026 11:57:56	1.1200	0.1	s
19-01-2026 11:57:35	1.1200	0.1	s
19-01-2026 11:57:23	1.1100	0.2	b
19-01-2026 11:57:23	1.1200	0.4	s
19-01-2026 11:56:56	1.1100	0.1	b
19-01-2026 11:56:56	1.1200	0.1	s
19-01-2026 11:56:46	1.1200	0.2	s
19-01-2026 11:56:37	1.1200	0.3	s
19-01-2026 11:56:35	1.1100	0.2	b
19-01-2026 11:56:35	1.1200	0.1	s
19-01-2026 11:56:08	1.1100	0.1	b
19-01-2026 11:56:08	1.1200	0.6	s
19-01-2026 11:55:59	1.1100	0.2	b
19-01-2026 11:55:58	1.1200	0.4	s
19-01-2026 11:55:56	1.1200	0.1	s
19-01-2026 11:55:40	1.1100	0.2	b
19-01-2026 11:55:40	1.1100	0.1	b
19-01-2026 11:55:40	1.1100	0.7	b
19-01-2026 11:55:35	1.1200	0.1	s
19-01-2026 11:55:32	1.1200	0.3	s
19-01-2026 11:55:31	1.1100	0.2	b
19-01-2026 11:55:30	1.1200	0.2	s
19-01-2026 11:55:28	1.1100	0.3	b
19-01-2026 11:55:28	1.1100	1.2	b
19-01-2026 11:55:27	1.1200	4.5	s
19-01-2026 11:55:16	1.1200	0.1	s
19-01-2026 11:55:03	1.1200	0.3	s
19-01-2026 11:55:00	1.1200	0.1	s
19-01-2026 11:54:55	1.1100	0.2	b
19-01-2026 11:54:55	1.1200	0.1	s
19-01-2026 11:54:16	1.1200	0.1	s
19-01-2026 11:53:15	1.1200	0.1	s
19-01-2026 11:52:56	1.1100	0.1	b
19-01-2026 11:52:56	1.1200	0.1	s
19-01-2026 11:51:56	1.1200	0.1	s
19-01-2026 11:50:39	1.1200	0.1	s
19-01-2026 11:50:36	1.1200	0.2	s
19-01-2026 11:50:04	1.1200	0.1	s
19-01-2026 11:50:01	1.1100	0.2	b
19-01-2026 11:50:01	1.1100	0.1	b
19-01-2026 11:50:01	1.1200	0.6	s
19-01-2026 11:49:45	1.1200	0.1	s
19-01-2026 11:49:43	1.1200	0.2	s
19-01-2026 11:49:43	1.1100	0.2	b
19-01-2026 11:49:42	1.1200	0.2	s
19-01-2026 11:49:42	1.1100	0.1	b
19-01-2026 11:49:42	1.1100	0.2	b
19-01-2026 11:49:41	1.1100	0.8	b
19-01-2026 11:49:38	1.1200	0.3	s
19-01-2026 11:49:18	1.1200	0.1	s
19-01-2026 11:49:15	1.1200	0.1	s
19-01-2026 11:48:48	1.1100	0.2	b
19-01-2026 11:48:48	1.1200	0.2	s
19-01-2026 11:48:36	1.1200	0.1	s
19-01-2026 11:48:36	1.1100	0.1	b
19-01-2026 11:48:36	1.1200	0.1	s
19-01-2026 11:47:41	1.1200	0.1	s
19-01-2026 11:47:37	1.1100	0.2	b
19-01-2026 11:47:37	1.1100	0.7	b
19-01-2026 11:46:35	1.1100	0.1	b
19-01-2026 11:46:35	1.1200	0.1	s
